step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
43,6145.44,11271.0,5125.56,0.0,0.0,0,0,0,1,0,0,0
178,194719.18,51975.0,246694.18,8267194.24,8072475.06,1,0,0,0,0,0,0
282,386968.41,0.0,0.0,6474245.43,6861213.85,0,1,0,0,0,0,0
18,11511.25,180659.61,169148.36,0.0,0.0,0,0,0,1,0,0,0
349,15825.36,137.0,0.0,0.0,15825.36,0,1,0,0,0,0,0
155,28174.94,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
46,6839.71,10086.0,3246.29,0.0,0.0,0,0,0,1,0,0,0
546,24021.25,1217.0,0.0,0.0,0.0,0,0,0,1,0,0,0
324,139419.2,95152.0,234571.2,1020307.27,880888.07,1,0,0,0,0,0,0
95,14786.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
13,336337.41,20468.0,0.0,30002.0,366339.41,0,1,0,0,0,0,0
19,8093.6,76310.0,68216.4,0.0,0.0,0,0,0,1,0,0,0
8,95881.59,2055091.85,2150973.45,104090.98,8209.39,1,0,0,0,0,0,0
594,3855.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
230,182346.7,49719.0,232065.7,0.0,0.0,1,0,0,0,0,0,0
186,175789.04,85730.82,0.0,1561275.22,1737064.27,0,1,0,0,0,0,0
187,7463.6,297153.27,289689.66,0.0,0.0,0,0,0,1,0,0,0
225,38733.88,77838.96,39105.08,0.0,0.0,0,0,0,1,0,0,0
192,27663.82,19738.6,0.0,8798995.31,8826659.13,0,1,0,0,0,0,0
40,482105.67,465.0,482570.67,2334710.95,1852605.28,1,0,0,0,0,0,0
681,340856.71,0.0,0.0,555110.93,895967.64,0,0,0,0,1,0,0
328,40721.63,560.0,41281.63,408119.98,367398.35,1,0,0,0,0,0,0
181,301459.84,8750.0,0.0,1246964.59,1548424.44,0,1,0,0,0,0,0
309,6712.17,358706.86,351994.69,0.0,0.0,0,0,0,1,0,0,0
188,8932.73,35320.0,26387.27,891983.35,900916.07,0,1,0,0,0,0,0
297,219724.87,55422.0,0.0,629943.1,849667.96,0,1,0,0,0,0,0
136,128204.96,0.0,0.0,4063177.37,4191382.33,0,1,0,0,0,0,0
520,173328.24,0.0,0.0,841036.22,1014364.46,0,0,0,0,1,0,0
188,2319.95,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
42,2630138.7,0.0,0.0,10446039.51,13076178.21,0,0,0,0,1,0,0
332,6094.41,27075.0,20980.59,0.0,0.0,0,0,0,1,0,0,0
6,2091.2,31581.0,29489.8,0.0,0.0,0,0,0,1,0,0,0
135,369208.69,67791.0,0.0,2084112.97,2453321.66,0,1,0,0,0,0,0
356,3128.85,11417.0,8288.15,0.0,0.0,0,0,0,1,0,0,0
21,13472.16,16832.0,3359.84,0.0,0.0,0,0,0,1,0,0,0
180,178348.51,0.0,0.0,7423814.56,7602163.07,0,1,0,0,0,0,0
397,124642.07,0.0,0.0,202321.73,326963.81,0,1,0,0,0,0,0
182,19014.55,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
398,25210.18,36556.13,11345.95,0.0,0.0,0,0,0,1,0,0,0
614,1693.15,32031.0,30337.85,0.0,0.0,0,0,0,1,0,0,0
188,305113.83,113.0,0.0,2448169.67,2753283.51,0,1,0,0,0,0,0
188,23729.85,89407.0,65677.15,7672733.22,7696463.07,0,1,0,0,0,0,0
134,147668.53,0.0,0.0,692761.41,922688.34,0,1,0,0,0,0,0
163,2243.08,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
287,99697.61,82422.0,182119.61,2295021.72,2195324.1,1,0,0,0,0,0,0
325,16749.36,31348.0,14598.64,0.0,16749.36,0,1,0,0,0,0,0
135,3401.16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
476,180402.87,50570.0,230972.87,1164554.04,984151.17,1,0,0,0,0,0,0
8,7760.7,11968235.85,11975996.55,235133.58,76574.59,1,0,0,0,0,0,0
401,2619.32,30766.0,28146.68,0.0,0.0,0,0,0,1,0,0,0
34,102113.41,103448.0,1334.59,1080623.94,1182737.35,0,1,0,0,0,0,0
401,263297.73,0.0,0.0,965993.69,1229291.42,0,1,0,0,0,0,0
276,31290.78,16156.0,0.0,0.0,0.0,0,0,0,1,0,0,0
329,16144.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
403,15807.11,54557.13,38750.01,0.0,0.0,0,0,0,1,0,0,0
401,93068.43,5731.0,98799.43,0.0,0.0,1,0,0,0,0,0,0
306,270707.21,2369871.0,2640578.2,330483.67,59776.46,1,0,0,0,0,0,0
41,132957.58,0.0,0.0,425541.87,558499.45,0,1,0,0,0,0,0
38,27196.06,5088.0,0.0,0.0,0.0,0,0,0,1,0,0,0
324,2470.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
38,133543.34,0.0,0.0,562743.31,696286.65,0,1,0,0,0,0,0
354,188469.18,22053.0,0.0,0.0,188469.18,0,1,0,0,0,0,0
307,55297.69,15751437.44,15806735.13,3075374.38,3020076.69,1,0,0,0,0,0,0
355,10713.57,206592.86,195879.29,0.0,0.0,0,0,0,1,0,0,0
323,23397.79,29708.0,6310.21,0.0,0.0,0,0,0,1,0,0,0
203,85679.33,8797569.51,8883248.83,785954.2,700274.87,1,0,0,0,0,0,0
134,442499.17,0.0,0.0,835749.52,1278248.69,0,1,0,0,0,0,0
301,434968.24,0.0,0.0,13644074.26,14079042.5,0,0,0,0,1,0,0
538,2656.77,49750.9,47094.13,0.0,0.0,0,0,0,1,0,0,0
253,30555.82,27796.0,0.0,347432.17,377987.99,0,1,0,0,0,0,0
236,85947.19,8961227.55,9047174.74,2043770.83,1957823.64,1,0,0,0,0,0,0
47,1087.02,40363.0,39275.98,0.0,0.0,0,0,0,1,0,0,0
306,21915.03,30563.0,8647.97,0.0,0.0,0,0,0,1,0,0,0
201,89442.92,1491272.38,1580715.3,398946.23,309503.3,1,0,0,0,0,0,0
188,192643.34,0.0,0.0,9312739.49,9505382.83,0,0,0,0,1,0,0
252,235240.52,161188.0,0.0,911862.82,1019482.79,0,1,0,0,0,0,0
419,86531.86,0.0,0.0,246072.79,332604.65,0,1,0,0,0,0,0
209,279660.46,14410.0,0.0,0.0,279660.46,0,1,0,0,0,0,0
348,36658.43,5276.0,0.0,475326.38,511984.82,0,1,0,0,0,0,0
14,361299.49,135069.0,496368.49,717415.6,356116.12,1,0,0,0,0,0,0
228,315877.15,20027.0,335904.15,66971.14,0.0,1,0,0,0,0,0,0
210,181546.77,703179.92,884726.69,5043654.41,4862107.64,1,0,0,0,0,0,0
210,16907.43,17939.0,1031.57,0.0,0.0,0,0,0,1,0,0,0
286,238273.25,83482.0,0.0,271763.7,510036.95,0,0,0,0,1,0,0
352,20585.59,35889.0,15303.41,0.0,0.0,0,0,0,1,0,0,0
140,9566.55,29090.44,19523.89,0.0,0.0,0,0,0,1,0,0,0
177,42607.95,2582435.74,2625043.69,1453974.72,1259304.12,1,0,0,0,0,0,0
193,3441.77,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15,15216.75,111477.0,96260.25,0.0,0.0,0,0,0,1,0,0,0
353,380107.28,0.0,0.0,1152458.62,1532565.9,0,1,0,0,0,0,0
158,415936.32,1201837.67,1617773.99,574471.02,158534.7,1,0,0,0,0,0,0
186,313928.04,0.0,0.0,786969.88,1100897.92,0,0,0,0,1,0,0
158,32641.17,25134.0,57775.17,153574.83,120933.66,1,0,0,0,0,0,0
10,157753.22,130354.12,0.0,1439727.76,1787464.93,0,1,0,0,0,0,0
36,28782.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
235,1026.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
299,9838.66,2215240.01,2225078.67,1111386.02,1101547.36,1,0,0,0,0,0,0
250,43806.39,0.0,0.0,259039.17,302845.56,0,1,0,0,0,0,0
552,168552.52,3817129.42,3985681.94,1041599.17,873046.65,1,0,0,0,0,0,0
324,162411.32,608533.9,770945.22,1581264.9,1418853.58,1,0,0,0,0,0,0
307,2227880.14,0.0,0.0,11338201.33,13566081.46,0,0,0,0,1,0,0
305,133491.32,16211.97,0.0,861884.96,995376.28,0,1,0,0,0,0,0
228,369307.26,0.0,0.0,1157034.05,1526341.31,0,1,0,0,0,0,0
396,224225.13,0.0,0.0,1095859.5,1320084.62,0,1,0,0,0,0,0
17,237152.85,19336.0,0.0,487086.02,787554.88,0,1,0,0,0,0,0
393,208512.34,31382.0,0.0,0.0,208512.34,0,0,0,0,1,0,0
396,290122.26,2032.0,0.0,69589.18,359711.44,0,1,0,0,0,0,0
256,13715.43,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
284,256883.49,5991674.74,6248558.23,3545827.75,3288944.26,1,0,0,0,0,0,0
400,9391.66,40805.0,31413.34,0.0,0.0,0,0,0,1,0,0,0
352,441033.21,24948.0,0.0,77080.78,518114.0,0,0,0,0,1,0,0
378,572590.32,51892.0,0.0,29092.95,601683.26,0,1,0,0,0,0,0
41,50581.66,11481658.84,11532240.5,1134569.55,1083987.89,1,0,0,0,0,0,0
333,22844.56,155265.0,178109.56,2210735.97,2187891.41,1,0,0,0,0,0,0
231,2199.06,153118.35,150919.29,0.0,0.0,0,0,0,1,0,0,0
518,52486.86,0.0,0.0,1368492.37,1420979.23,0,0,0,0,1,0,0
305,26665.89,171095.0,144429.11,0.0,0.0,0,0,0,1,0,0,0
334,196248.85,5740827.39,5937076.24,698027.76,501778.91,1,0,0,0,0,0,0
180,5087.94,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
307,375833.08,101396.35,0.0,4904853.13,5280686.21,0,1,0,0,0,0,0
377,578507.96,149922.29,0.0,2211743.74,2790251.7,0,1,0,0,0,0,0
326,91800.29,0.0,0.0,215092.94,306893.23,0,1,0,0,0,0,0
137,201924.97,43955.0,0.0,206649.3,408574.27,0,1,0,0,0,0,0
14,352920.02,539.0,353459.02,1612707.3,1259787.28,1,0,0,0,0,0,0
277,117699.5,0.0,0.0,211365.11,329064.61,0,1,0,0,0,0,0
40,8248.17,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
213,100759.02,0.0,0.0,108163.3,208922.31,0,1,0,0,0,0,0
330,197943.51,6692957.96,6890901.47,281866.42,83922.91,1,0,0,0,0,0,0
212,119753.28,19171.52,138924.8,789595.61,669842.33,1,0,0,0,0,0,0
397,33103.98,278589.05,311693.03,10521802.24,10488698.26,1,0,0,0,0,0,0
252,252352.69,106057.0,0.0,97350.26,349702.95,0,1,0,0,0,0,0
204,3392.72,2626.72,0.0,0.0,0.0,0,0,0,1,0,0,0
36,153409.3,0.0,0.0,249788.25,403197.56,0,1,0,0,0,0,0
378,46174.76,7299424.93,7345599.69,609825.61,563650.85,1,0,0,0,0,0,0
326,99596.53,80705.0,0.0,1790726.25,1890322.79,0,1,0,0,0,0,0
402,107446.13,31961.18,0.0,419555.44,527001.57,0,1,0,0,0,0,0
20,66956.53,319433.45,252476.91,128706.86,195663.39,0,1,0,0,0,0,0
258,35.45,19115.0,19079.55,338461.58,338497.03,0,1,0,0,0,0,0
18,14879.44,439557.0,424677.56,0.0,0.0,0,0,0,1,0,0,0
347,124212.14,16545.0,0.0,0.0,124212.14,0,1,0,0,0,0,0
358,329230.96,0.0,0.0,1290677.62,1619908.58,0,1,0,0,0,0,0
405,320971.0,1417620.99,1738592.0,465555.1,144584.1,1,0,0,0,0,0,0
190,238829.46,375.0,239204.46,0.0,0.0,1,0,0,0,0,0,0
358,44876.21,4270.0,0.0,0.0,0.0,0,0,0,1,0,0,0
380,6495.26,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
188,1864.91,85990.57,84125.66,0.0,0.0,0,0,0,1,0,0,0
183,122203.3,0.0,0.0,389793.48,511996.78,0,1,0,0,0,0,0
278,138533.76,50489.0,0.0,1499371.52,1637905.27,0,1,0,0,0,0,0
9,1169.08,1925950.37,1924781.28,0.0,0.0,0,0,0,1,0,0,0
322,151635.98,153226.0,1590.02,270604.92,422240.9,0,1,0,0,0,0,0
34,147788.36,3961093.07,4108881.43,312011.78,164223.41,1,0,0,0,0,0,0
353,11301.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
594,15102.39,133974.68,118872.29,10123197.46,10138299.85,0,1,0,0,0,0,0
356,32621.12,2018.0,34639.12,0.0,0.0,1,0,0,0,0,0,0
350,1783085.13,0.0,0.0,3133972.61,4917057.75,0,0,0,0,1,0,0
250,342192.51,1025.0,0.0,1895267.5,2237460.01,0,1,0,0,0,0,0
596,41661.51,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
252,26.79,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15,129457.99,95171.0,0.0,7451.05,136909.04,0,1,0,0,0,0,0
307,255588.91,10386626.95,10642215.86,500564.36,314949.64,1,0,0,0,0,0,0
18,75498.38,4952452.4,5027950.78,16783944.58,16708446.2,1,0,0,0,0,0,0
257,164132.58,3193.0,0.0,3434076.47,3598209.05,0,1,0,0,0,0,0
137,4828.92,22283.0,17454.08,0.0,0.0,0,0,0,1,0,0,0
227,269717.43,0.0,0.0,293073.76,562791.19,0,1,0,0,0,0,0
182,200400.3,11554.0,0.0,683152.55,883552.85,0,1,0,0,0,0,0
42,2081.29,87037.24,84955.95,0.0,0.0,0,0,0,1,0,0,0
257,365994.77,0.0,0.0,1371840.29,1737835.06,0,1,0,0,0,0,0
323,99611.38,1714694.89,1814306.28,917822.98,818211.6,1,0,0,0,0,0,0
378,46580.53,195848.42,149267.9,14034997.58,14081578.11,0,1,0,0,0,0,0
306,31726.32,0.0,0.0,139133.96,170860.28,0,1,0,0,0,0,0
478,12843.22,548.0,0.0,0.0,0.0,0,0,0,1,0,0,0
274,59014.83,3101446.44,3160461.27,125900.71,66885.88,1,0,0,0,0,0,0
20,352957.81,15652.0,0.0,0.0,237689.83,0,0,0,0,1,0,0
154,132341.21,15426.0,0.0,0.0,132341.21,0,1,0,0,0,0,0
203,33393.49,0.0,0.0,123001.19,156394.67,0,1,0,0,0,0,0
182,138900.62,116393.0,255293.62,517686.49,378785.87,1,0,0,0,0,0,0
705,272182.16,0.0,0.0,3859642.02,4131824.19,0,1,0,0,0,0,0
38,104251.18,0.0,0.0,2378418.86,2778901.92,0,1,0,0,0,0,0
301,2855.65,4131.0,1275.35,0.0,0.0,0,0,0,1,0,0,0
322,58577.24,0.0,0.0,8943885.95,9002463.19,0,1,0,0,0,0,0
359,1203.68,1821316.12,1822519.8,995286.69,994083.01,1,0,0,0,0,0,0
619,3703.88,50963.0,54666.88,675187.55,671483.67,1,0,0,0,0,0,0
133,329594.24,1594.0,0.0,1560979.27,1570230.24,0,1,0,0,0,0,0
204,58082.04,252560.0,310642.04,393392.67,335310.63,1,0,0,0,0,0,0
522,19887.02,85099.5,65212.48,0.0,0.0,0,0,0,1,0,0,0
183,74641.09,31437.0,0.0,0.0,74641.09,0,0,0,0,1,0,0
369,293717.11,164.0,0.0,0.0,293717.11,0,1,0,0,0,0,0
209,14814.91,17034562.59,17049377.5,297364.64,282549.73,1,0,0,0,0,0,0
188,239465.78,11199.0,0.0,74923.23,314389.01,0,1,0,0,0,0,0
229,749097.21,100614.0,0.0,0.0,749097.21,0,0,0,0,1,0,0
187,204496.99,306435.0,101938.01,428741.82,633238.81,0,1,0,0,0,0,0
188,480.69,25.0,0.0,2947259.0,2947739.69,0,0,1,0,0,0,0
179,127364.02,0.0,0.0,2864325.65,2991689.67,0,1,0,0,0,0,0
596,2865.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
256,298767.43,0.0,0.0,1963875.39,2262642.82,0,0,0,0,1,0,0
14,13702.12,51933.0,38230.88,0.0,0.0,0,0,0,1,0,0,0
188,159545.63,13564553.99,13724099.62,2555614.82,2396069.19,1,0,0,0,0,0,0
351,567391.78,167432.02,0.0,2725534.26,3292926.03,0,0,0,0,1,0,0
19,69082.9,0.0,0.0,2856327.65,4126286.14,0,1,0,0,0,0,0
14,3921.36,10991.02,7069.66,0.0,0.0,0,0,0,1,0,0,0
206,252364.64,11785.0,0.0,101446.9,353811.55,0,1,0,0,0,0,0
378,41885.85,5047905.39,5089791.25,775494.42,733608.56,1,0,0,0,0,0,0
233,306699.71,198778.0,505477.71,4251380.04,3944680.33,1,0,0,0,0,0,0
332,3355.39,102758.0,99402.61,0.0,0.0,0,0,0,1,0,0,0
253,149434.85,371.0,0.0,40067.07,189501.91,0,1,0,0,0,0,0
526,2642.36,586.0,0.0,0.0,0.0,0,0,0,1,0,0,0
400,190032.01,12099325.21,12289357.22,1336533.71,1146501.71,1,0,0,0,0,0,0
399,199595.34,183.0,0.0,0.0,199595.34,0,1,0,0,0,0,0
8,660664.36,37602.0,0.0,5563.0,516387.72,0,0,0,0,1,0,0
373,2507.8,242747.45,240239.64,0.0,0.0,0,0,0,1,0,0,0
398,3057.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
17,337924.95,216036.43,553961.38,0.0,0.0,1,0,0,0,0,0,0
284,5844.54,16310.5,10465.96,0.0,0.0,0,0,0,1,0,0,0
350,18565.44,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
361,42586.74,7805.0,0.0,0.0,0.0,0,0,0,1,0,0,0
330,3833.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
353,16289.36,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
226,6510.03,217420.57,210910.54,0.0,0.0,0,0,0,1,0,0,0
156,1574874.26,50174.0,0.0,2522647.21,4097521.47,0,0,0,0,1,0,0
22,164803.43,0.0,0.0,4968647.43,5133450.87,0,1,0,0,0,0,0
182,4162.8,90180.0,86017.2,61218.59,65381.39,0,0,1,0,0,0,0
131,15701.66,0.0,0.0,1053117.73,1068819.39,0,1,0,0,0,0,0
258,41993.01,0.0,0.0,565457.4,607450.41,0,1,0,0,0,0,0
8,4300.02,31530.0,27229.98,0.0,0.0,0,0,0,1,0,0,0
374,37226.88,0.0,0.0,264965.52,302192.4,0,1,0,0,0,0,0
257,420315.83,94559.0,0.0,6876715.72,7297031.54,0,0,0,0,1,0,0
399,397712.26,6648695.06,7046407.32,1597011.4,1199299.14,1,0,0,0,0,0,0
33,246276.76,48773.0,0.0,0.0,246276.76,0,1,0,0,0,0,0
252,236328.98,0.0,0.0,1912731.08,2149060.05,0,0,0,0,1,0,0
310,12253.63,51653.0,39399.37,0.0,0.0,0,0,0,1,0,0,0
18,298676.61,5500118.96,5798795.56,1232219.64,758719.03,1,0,0,0,0,0,0
37,81990.57,2212132.38,2294122.95,638866.06,556875.49,1,0,0,0,0,0,0
281,11458.73,72675.48,61216.75,0.0,0.0,0,0,0,1,0,0,0
405,1935.25,20371.2,18435.95,0.0,0.0,0,0,0,1,0,0,0
326,147387.05,0.0,0.0,2580512.18,2727899.23,0,1,0,0,0,0,0
41,283449.87,10952.0,0.0,0.0,462517.74,0,1,0,0,0,0,0
527,33414.42,9865.03,0.0,0.0,0.0,0,0,0,1,0,0,0
140,130524.23,3304.0,133828.23,209108.05,78583.81,1,0,0,0,0,0,0
41,52773.99,6.0,0.0,256647.3,309421.29,0,1,0,0,0,0,0
378,17436.66,1382151.32,1399587.98,2547519.13,2530082.48,1,0,0,0,0,0,0
348,2084.57,51074.0,48989.43,0.0,0.0,0,0,0,1,0,0,0
208,328640.69,15601.0,344241.69,670373.41,341732.72,1,0,0,0,0,0,0
139,245134.43,1150247.05,1395381.48,1051665.58,806531.15,1,0,0,0,0,0,0
395,13210.92,22147.0,8936.08,0.0,0.0,0,0,0,1,0,0,0
574,592005.96,2653450.88,3245456.84,1929527.04,1337521.08,1,0,0,0,0,0,0
48,476574.57,0.0,0.0,2491928.27,2968502.84,0,0,0,0,1,0,0
328,22234.86,109.85,0.0,0.0,0.0,0,0,0,1,0,0,0
334,12857.25,10356.0,0.0,0.0,0.0,0,0,0,1,0,0,0
254,15098.87,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
17,323992.18,0.0,0.0,5907592.25,5884082.94,0,0,0,0,1,0,0
155,398664.04,102609.0,0.0,0.0,398664.04,0,1,0,0,0,0,0
38,167782.45,1403985.55,1571768.0,330766.74,162984.29,1,0,0,0,0,0,0
372,143016.32,0.0,0.0,282155.66,275096.08,0,1,0,0,0,0,0
187,267894.11,14935.0,282829.11,162050.89,0.0,1,0,0,0,0,0,0
347,1025790.99,0.0,0.0,2081451.73,3107242.72,0,0,0,0,1,0,0
420,11491.01,23786.0,12294.99,0.0,11491.01,0,1,0,0,0,0,0
354,20662.22,40172.0,60834.22,588506.02,567843.8,1,0,0,0,0,0,0
156,25839.95,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
204,134048.21,401547.0,267498.79,1094680.26,1228728.47,0,1,0,0,0,0,0
545,96154.6,0.0,0.0,9780303.74,9876458.34,0,1,0,0,0,0,0
10,254579.45,2446153.47,2700732.92,0.0,0.0,1,0,0,0,0,0,0
329,461814.08,128430.87,0.0,1123041.3,1584855.38,0,0,0,0,1,0,0
250,12070.06,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
356,171289.48,152876.0,0.0,130549.32,301838.81,0,1,0,0,0,0,0
139,17329.52,0.0,0.0,31401.84,48731.36,0,1,0,0,0,0,0
686,27407.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
138,25533.71,0.0,0.0,363996.89,389530.6,0,1,0,0,0,0,0
305,171535.25,39953.0,211488.25,301157.65,129622.4,1,0,0,0,0,0,0
232,66236.54,11156.0,0.0,15561.41,81797.95,0,1,0,0,0,0,0
405,5305.85,6638.0,1332.15,0.0,0.0,0,0,0,1,0,0,0
227,23508.99,67086.31,43577.33,0.0,0.0,0,0,0,1,0,0,0
140,8496.83,126714.28,118217.46,0.0,0.0,0,0,0,1,0,0,0
307,5624.34,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
306,51893.47,59748.0,111641.47,861801.17,809907.71,1,0,0,0,0,0,0
259,10213.47,0.0,0.0,232770.74,242984.21,0,1,0,0,0,0,0
11,162974.99,3796.0,166770.99,0.0,0.0,1,0,0,0,0,0,0
136,39687.08,49349.28,9662.2,0.0,0.0,0,0,0,1,0,0,0
251,4796.46,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
13,361807.33,42595.0,0.0,25700711.48,26062518.81,0,1,0,0,0,0,0
321,38525.86,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
119,79375.56,2133351.65,2212727.21,4905665.2,4826289.64,1,0,0,0,0,0,0
18,24983.97,10265.0,35248.97,0.0,0.0,1,0,0,0,0,0,0
253,26827.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
376,1594.87,142.0,0.0,0.0,0.0,0,0,0,1,0,0,0
311,13698.52,18275.0,4576.48,0.0,0.0,0,0,0,1,0,0,0
370,47.63,10307.0,10259.37,0.0,0.0,0,0,0,1,0,0,0
41,126227.09,0.0,0.0,924131.59,1050358.68,0,1,0,0,0,0,0
164,19146.53,0.0,0.0,554461.13,573607.66,0,1,0,0,0,0,0
40,30224.99,171974.0,141749.01,0.0,0.0,0,0,0,1,0,0,0
251,18891.25,79213.0,60321.75,0.0,0.0,0,0,0,1,0,0,0
9,3930.28,80819.74,76889.46,0.0,0.0,0,0,0,1,0,0,0
40,1723.97,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
189,5735.12,98769.74,93034.62,9198.35,14933.47,0,1,0,0,0,0,0
303,376823.24,322.0,0.0,1136402.2,1513225.43,0,1,0,0,0,0,0
371,2269.19,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
168,7593.08,2972368.22,2979961.3,142221.72,134628.64,1,0,0,0,0,0,0
157,4484.47,3770.0,0.0,0.0,0.0,0,0,0,1,0,0,0
41,130202.32,0.0,0.0,152176.55,282378.87,0,1,0,0,0,0,0
33,18953.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
252,502264.27,68149.0,0.0,0.0,502264.27,0,1,0,0,0,0,0
135,91854.49,10644.0,0.0,1722862.6,1814717.09,0,1,0,0,0,0,0
136,277355.55,21066.0,298421.55,1884811.83,1607456.28,1,0,0,0,0,0,0
159,54220.27,3257634.77,3311855.04,328832.46,274612.19,1,0,0,0,0,0,0
211,80420.22,0.0,0.0,104818.92,185239.14,0,0,0,0,1,0,0
350,9179.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
17,215376.5,14.0,0.0,761767.18,977143.68,0,1,0,0,0,0,0
353,15537.89,0.0,0.0,120925.63,136463.52,0,1,0,0,0,0,0
349,18366.34,103195.0,121561.34,302885.34,284519.0,1,0,0,0,0,0,0
544,27778.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
161,333606.41,1084.0,0.0,1021267.55,1354873.96,0,0,0,0,1,0,0
403,327312.71,0.0,0.0,362010.77,689323.48,0,1,0,0,0,0,0
139,343111.01,0.0,0.0,398829.19,741940.2,0,1,0,0,0,0,0
213,215685.03,11376.0,227061.03,0.0,0.0,1,0,0,0,0,0,0
260,5615.97,220402.0,214786.03,0.0,0.0,0,0,0,1,0,0,0
329,64998.34,0.0,0.0,178908.48,243906.82,0,0,0,0,1,0,0
321,278208.43,13315.0,0.0,228745.33,506953.76,0,1,0,0,0,0,0
164,240998.44,3447.52,0.0,548407.74,1292306.87,0,1,0,0,0,0,0
588,213348.35,0.0,0.0,263831.31,477179.66,0,1,0,0,0,0,0
214,43995.64,0.0,0.0,4515041.56,4559037.2,0,0,0,0,1,0,0
205,14605.68,115649.4,101043.71,0.0,0.0,0,0,0,1,0,0,0
8,123692.47,5496.0,0.0,100659.0,770138.65,0,1,0,0,0,0,0
401,227961.32,0.0,0.0,4763906.94,4991868.26,0,1,0,0,0,0,0
153,5791.33,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
13,320206.93,0.0,0.0,769253.69,1089460.62,0,1,0,0,0,0,0
217,4471.29,99738.0,95266.71,0.0,0.0,0,0,0,1,0,0,0
300,128881.77,191851.31,320733.08,918927.79,790046.02,1,0,0,0,0,0,0
227,92843.79,0.0,0.0,165883.05,258726.84,0,1,0,0,0,0,0
8,7478.28,61911.0,54432.72,0.0,0.0,0,0,0,1,0,0,0
378,70322.29,44144.0,0.0,1868917.13,1939239.43,0,1,0,0,0,0,0
302,23939.74,19910.0,0.0,0.0,0.0,0,0,0,1,0,0,0
353,68996.73,3013501.63,3082498.36,197031.11,128034.38,1,0,0,0,0,0,0
227,55596.03,3198.0,58794.03,3443066.31,3387470.28,1,0,0,0,0,0,0
19,10089.81,366668.78,356578.97,0.0,0.0,0,0,0,1,0,0,0
355,3720.92,155557.0,151836.08,0.0,0.0,0,0,0,1,0,0,0
500,87783.21,352.0,88135.21,0.0,0.0,1,0,0,0,0,0,0
206,88701.37,41000.0,129701.37,0.0,0.0,1,0,0,0,0,0,0
187,9176.12,464759.62,455583.5,0.0,0.0,0,0,0,1,0,0,0
134,16890.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
257,291414.76,0.0,0.0,2479047.84,2770462.59,0,0,0,0,1,0,0
348,63916.55,10430.0,0.0,0.0,63916.55,0,1,0,0,0,0,0
201,28091.52,101191.0,73099.48,1552245.67,1580337.19,0,1,0,0,0,0,0
213,2681.83,69949.0,67267.17,0.0,0.0,0,0,0,1,0,0,0
357,2651.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
205,153112.53,0.0,0.0,837512.87,990625.4,0,1,0,0,0,0,0
10,112250.86,0.0,0.0,198813.95,353544.05,0,1,0,0,0,0,0
308,155125.88,0.0,0.0,678686.74,833812.62,0,1,0,0,0,0,0
133,352797.52,547648.0,194850.48,0.0,352797.52,0,1,0,0,0,0,0
